Order ID,Order Date,Ship Date,Item Type,Sales Channel,Region,Country,Units Sold,Unit Price,Unit Cost
391534984,2010-06-03,2010-07-20,Cosmetics,Offline,Middle East and North Africa,Qatar,2757,437.2,263.33
915193593,2010-06-03,2010-07-21,Household,Online,Europe,Monaco,4977,668.27,502.54
777991521,2010-06-03,2010-07-16,Meat,Online,Europe,Hungary,3835,421.89,364.69
805069816,2010-06-03,2010-06-12,Cosmetics,Online,Sub-Saharan Africa,Burundi,6904,437.2,263.33
634649550,2010-06-03,2010-06-19,Vegetables,Online,Middle East and North Africa,Somalia,5760,154.06,90.93
281293189,2010-06-03,2010-07-07,Fruits,Offline,Sub-Saharan Africa,Republic of the Congo,9760,9.33,6.92
514174592,2010-06-03,2010-07-04,Fruits,Offline,Central America and the Caribbean,Nicaragua,4543,9.33,6.92
620205104,2010-06-03,2010-06-24,Personal Care,Offline,Europe,Estonia,1327,81.73,56.67
859226405,2010-06-03,2010-07-14,Meat,Offline,Europe,Bulgaria,3042,421.89,364.69
505634009,2010-06-04,2010-06-12,Household,Offline,Middle East and North Africa,United Arab Emirates,7195,668.27,502.54
840334641,2010-06-04,2010-06-26,Vegetables,Online,Asia,Maldives,2549,154.06,90.93
574117028,2010-06-04,2010-06-14,Office Supplies,Offline,Asia,India,2842,651.21,524.96
171051394,2010-06-04,2010-06-24,Vegetables,Offline,Middle East and North Africa,Libya,6764,154.06,90.93
414165961,2010-06-04,2010-07-13,Meat,Online,Middle East and North Africa,Oman,9766,421.89,364.69
520196473,2010-06-04,2010-07-03,Snacks,Online,Australia and Oceania,East Timor,6551,152.58,97.44
239534413,2010-06-04,2010-06-26,Cereal,Offline,Australia and Oceania,Samoa ,2411,205.7,117.11
588797509,2010-06-04,2010-06-10,Beverages,Online,Europe,Portugal,7122,47.45,31.79
875599467,2010-06-04,2010-07-10,Meat,Online,Europe,Russia,8195,421.89,364.69
813256347,2010-06-04,2010-06-10,Household,Online,Sub-Saharan Africa,Ghana,9480,668.27,502.54
902677762,2010-06-04,2010-06-05,Cosmetics,Offline,Sub-Saharan Africa,Lesotho,1264,437.2,263.33
131457269,2010-06-04,2010-06-12,Cosmetics,Offline,Middle East and North Africa,Syria,9982,437.2,263.33
998121058,2010-06-04,2010-07-19,Fruits,Offline,Asia,Sri Lanka,5057,9.33,6.92
108590257,2010-06-04,2010-06-20,Cereal,Offline,Sub-Saharan Africa,Equatorial Guinea,3125,205.7,117.11
343400275,2010-06-04,2010-06-16,Office Supplies,Offline,Sub-Saharan Africa,Uganda,8627,651.21,524.96
362174022,2010-06-04,2010-06-10,Cosmetics,Online,Europe,Iceland,4196,437.2,263.33
443290889,2010-06-04,2010-07-04,Snacks,Online,Central America and the Caribbean,Antigua and Barbuda ,8480,152.58,97.44
125317370,2010-06-04,2010-07-10,Fruits,Online,Middle East and North Africa,Israel,3050,9.33,6.92
356034123,2010-06-04,2010-07-08,Fruits,Offline,Europe,Bulgaria,7264,9.33,6.92
580492961,2010-06-04,2010-07-08,Baby Food,Offline,Central America and the Caribbean,Honduras,9622,255.28,159.42
910864293,2010-06-04,2010-07-23,Household,Online,Sub-Saharan Africa,Sierra Leone,3841,668.27,502.54
750913226,2010-06-04,2010-07-01,Snacks,Offline,Asia,South Korea,765,152.58,97.44
463993251,2010-06-04,2010-06-26,Snacks,Offline,Europe,Andorra,4769,152.58,97.44
958762967,2010-06-04,2010-07-07,Clothes,Offline,Sub-Saharan Africa,Botswana,8123,109.28,35.84
133503901,2010-06-04,2010-07-07,Clothes,Offline,Middle East and North Africa,Yemen,5626,109.28,35.84
989816510,2010-06-04,2010-06-26,Vegetables,Offline,Middle East and North Africa,Yemen,7556,154.06,90.93
399603497,2010-06-04,2010-06-23,Vegetables,Online,Central America and the Caribbean,Antigua and Barbuda ,410,154.06,90.93
264448058,2010-06-04,2010-07-13,Clothes,Online,Europe,Sweden,4912,109.28,35.84
353869473,2010-06-04,2010-07-08,Fruits,Offline,North America,Canada,6696,9.33,6.92
844309890,2010-06-04,2010-07-20,Fruits,Offline,Europe,Germany,8914,9.33,6.92
235441148,2010-06-04,2010-06-28,Snacks,Online,Australia and Oceania,Kiribati,1123,152.58,97.44
981629979,2010-06-04,2010-06-29,Snacks,Online,Middle East and North Africa,Iraq,4980,152.58,97.44
526336371,2010-06-04,2010-06-05,Household,Offline,Australia and Oceania,Tuvalu,3484,668.27,502.54
237487781,2010-06-04,2010-07-23,Office Supplies,Offline,Australia and Oceania,Nauru,6767,651.21,524.96
104260957,2010-06-05,2010-06-22,Cereal,Online,Middle East and North Africa,Egypt,1989,205.7,117.11
478437697,2010-06-05,2010-06-22,Personal Care,Online,Middle East and North Africa,Israel,9201,81.73,56.67
189353072,2010-06-05,2010-06-19,Household,Offline,Central America and the Caribbean,Nicaragua,2637,668.27,502.54
569787728,2010-06-05,2010-06-17,Office Supplies,Online,Europe,Romania,1706,651.21,524.96
493000161,2010-06-05,2010-07-13,Clothes,Offline,Sub-Saharan Africa,Sao Tome and Principe,8558,109.28,35.84
147830331,2010-06-05,2010-06-07,Cosmetics,Online,Europe,Luxembourg,5135,437.2,263.33
592772758,2010-06-05,2010-07-05,Snacks,Offline,Sub-Saharan Africa,Equatorial Guinea,3487,152.58,97.44
318368613,2010-06-05,2010-06-26,Vegetables,Offline,Central America and the Caribbean,Haiti,1202,154.06,90.93
906534993,2010-06-05,2010-07-25,Household,Online,Europe,Bosnia and Herzegovina,2705,668.27,502.54
382758367,2010-06-05,2010-06-29,Snacks,Offline,Europe,Finland,5561,152.58,97.44
617686402,2010-06-05,2010-07-22,Meat,Online,Europe,Albania,5988,421.89,364.69
794246566,2010-06-05,2010-06-17,Cosmetics,Online,Sub-Saharan Africa,Guinea,4064,437.2,263.33
447148120,2010-06-05,2010-07-03,Vegetables,Offline,Asia,Malaysia,9920,154.06,90.93
671606957,2010-06-05,2010-07-03,Cereal,Offline,Europe,Iceland,2278,205.7,117.11
777755486,2010-06-05,2010-07-18,Clothes,Offline,Sub-Saharan Africa,Rwanda,3987,109.28,35.84
218478000,2010-06-05,2010-06-09,Beverages,Online,Australia and Oceania,Palau,1350,47.45,31.79
721552264,2010-06-05,2010-07-12,Clothes,Online,Middle East and North Africa,Kuwait,2204,109.28,35.84
415976560,2010-06-05,2010-06-18,Office Supplies,Offline,Sub-Saharan Africa,Republic of the Congo,5563,651.21,524.96
366149270,2010-06-05,2010-07-05,Cereal,Online,Central America and the Caribbean,Saint Vincent and the Grenadines,561,205.7,117.11
366031253,2010-06-05,2010-06-10,Household,Online,Sub-Saharan Africa,Tanzania,5637,668.27,502.54
432585656,2010-06-05,2010-06-12,Cosmetics,Online,Europe,Liechtenstein,564,437.2,263.33
266258656,2010-06-05,2010-06-18,Household,Offline,Asia,Bhutan,708,668.27,502.54
644646680,2010-06-05,2010-07-12,Clothes,Online,Sub-Saharan Africa,Mozambique,4133,109.28,35.84
193682372,2010-06-05,2010-06-17,Household,Online,Middle East and North Africa,Jordan,3773,668.27,502.54
465921866,2010-06-05,2010-06-27,Cereal,Online,North America,Greenland,5489,205.7,117.11
110400855,2010-06-05,2010-07-15,Baby Food,Online,Middle East and North Africa,Saudi Arabia,8921,255.28,159.42
380711734,2010-06-05,2010-06-05,Cosmetics,Offline,Europe,Cyprus,9917,437.2,263.33
197775638,2010-06-05,2010-06-16,Beverages,Offline,Middle East and North Africa,Saudi Arabia,5061,47.45,31.79
124963319,2010-06-05,2010-06-15,Cosmetics,Offline,Sub-Saharan Africa,Togo,8278,437.2,263.33
515749156,2010-06-05,2010-06-10,Office Supplies,Offline,Central America and the Caribbean,Grenada,491,651.21,524.96
939753186,2010-06-05,2010-07-14,Fruits,Online,Sub-Saharan Africa,Burkina Faso,2706,9.33,6.92
696402585,2010-06-06,2010-06-26,Vegetables,Offline,Asia,Vietnam,9855,154.06,90.93
382522332,2010-06-06,2010-06-30,Cereal,Online,Sub-Saharan Africa,Mauritius ,5713,205.7,117.11
434514272,2010-06-06,2010-06-13,Office Supplies,Online,Sub-Saharan Africa,Angola,1284,651.21,524.96
985251176,2010-06-06,2010-06-29,Personal Care,Offline,Middle East and North Africa,Iraq,6572,81.73,56.67
218359982,2010-06-06,2010-07-05,Personal Care,Online,Middle East and North Africa,Lebanon,6426,81.73,56.67
183095157,2010-06-06,2010-06-22,Office Supplies,Online,Sub-Saharan Africa,Mali,780,651.21,524.96
864776217,2010-06-06,2010-07-15,Meat,Online,Central America and the Caribbean,Barbados,5355,421.89,364.69
954079616,2010-06-06,2010-06-14,Household,Offline,Sub-Saharan Africa,Mozambique,2215,668.27,502.54
378311049,2010-06-06,2010-06-06,Meat,Online,Asia,Brunei,9501,421.89,364.69
708918416,2010-06-06,2010-06-21,Beverages,Online,Sub-Saharan Africa,Liberia,3568,47.45,31.79
395038163,2010-06-06,2010-06-26,Personal Care,Online,Europe,Romania,9426,81.73,56.67
893783128,2010-06-06,2010-06-09,Office Supplies,Online,Asia,Uzbekistan,9144,651.21,524.96
517677772,2010-06-06,2010-06-10,Household,Offline,Sub-Saharan Africa,Seychelles ,1211,668.27,502.54
116422736,2010-06-06,2010-07-14,Meat,Offline,North America,Canada,930,421.89,364.69
394920146,2010-06-06,2010-07-22,Fruits,Offline,Sub-Saharan Africa,Chad,4502,9.33,6.92
191399705,2010-06-06,2010-07-14,Fruits,Offline,Central America and the Caribbean,Saint Vincent and the Grenadines,8281,9.33,6.92
742136609,2010-06-06,2010-06-10,Office Supplies,Online,Middle East and North Africa,Bahrain,3569,651.21,524.96
777401435,2010-06-06,2010-06-24,Household,Online,Central America and the Caribbean,Barbados,9215,668.27,502.54
700495851,2010-06-06,2010-06-24,Household,Offline,Middle East and North Africa,Israel,1144,668.27,502.54
185141789,2010-06-06,2010-07-17,Baby Food,Offline,Sub-Saharan Africa,Namibia,6425,255.28,159.42
155898845,2010-06-06,2010-07-01,Vegetables,Offline,Sub-Saharan Africa,Djibouti,2787,154.06,90.93
315967929,2010-06-06,2010-06-27,Personal Care,Online,Europe,Bosnia and Herzegovina,787,81.73,56.67
476037013,2010-06-06,2010-06-24,Beverages,Offline,Sub-Saharan Africa,Sudan,8786,47.45,31.79
598794639,2010-06-06,2010-07-03,Vegetables,Offline,Asia,Japan,5495,154.06,90.93
426209723,2010-06-06,2010-07-11,Meat,Online,Sub-Saharan Africa,Mauritius ,3783,421.89,364.69
790035283,2010-06-06,2010-07-15,Meat,Online,Australia and Oceania,Papua New Guinea,7851,421.89,364.69
748394525,2010-06-06,2010-06-08,Household,Online,Australia and Oceania,Tuvalu,5426,668.27,502.54
137361133,2010-06-06,2010-07-07,Vegetables,Online,Sub-Saharan Africa,Lesotho,7066,154.06,90.93
652715194,2010-06-06,2010-06-15,Beverages,Offline,Asia,Vietnam,1785,47.45,31.79
447030103,2010-06-06,2010-06-08,Beverages,Offline,Europe,Bulgaria,4996,47.45,31.79
106071555,2010-06-06,2010-07-18,Baby Food,Online,Sub-Saharan Africa,Benin,7785,255.28,159.42
687980020,2010-06-07,2010-06-29,Cereal,Offline,North America,Greenland,7431,205.7,117.11
446676051,2010-06-07,2010-07-05,Snacks,Online,Asia,China,225,152.58,97.44
927001321,2010-06-07,2010-07-20,Baby Food,Online,Europe,Switzerland,9146,255.28,159.42
236779677,2010-06-07,2010-07-25,Fruits,Online,Europe,Italy,7223,9.33,6.92
544402015,2010-06-07,2010-07-23,Fruits,Offline,Sub-Saharan Africa,Swaziland,9509,9.33,6.92
361465919,2010-06-07,2010-06-13,Beverages,Offline,Sub-Saharan Africa,Mali,4653,47.45,31.79
216077315,2010-06-07,2010-06-11,Cosmetics,Offline,Central America and the Caribbean,Trinidad and Tobago,934,437.2,263.33
796057164,2010-06-07,2010-07-14,Baby Food,Offline,Europe,Albania,9860,255.28,159.42
958054864,2010-06-07,2010-07-09,Personal Care,Online,Asia,Singapore,8579,81.73,56.67
374099767,2010-06-07,2010-07-04,Snacks,Offline,Middle East and North Africa,Morocco,3289,152.58,97.44
698213183,2010-06-07,2010-07-21,Fruits,Online,Central America and the Caribbean,Saint Lucia,5652,9.33,6.92
989344441,2010-06-07,2010-06-29,Snacks,Online,Middle East and North Africa,Oman,7860,152.58,97.44
521653020,2010-06-07,2010-07-05,Personal Care,Online,Asia,Vietnam,7576,81.73,56.67
245202243,2010-06-07,2010-07-22,Meat,Online,Australia and Oceania,Tuvalu,9647,421.89,364.69
814594876,2010-06-07,2010-07-07,Cereal,Online,Middle East and North Africa,Oman,5581,205.7,117.11
623472249,2010-06-07,2010-07-21,Fruits,Offline,Asia,North Korea,8148,9.33,6.92
943492400,2010-06-07,2010-06-19,Office Supplies,Offline,Europe,Montenegro,9223,651.21,524.96
409364593,2010-06-07,2010-07-18,Baby Food,Online,Central America and the Caribbean,Guatemala,8935,255.28,159.42
687862002,2010-06-07,2010-07-25,Clothes,Offline,Sub-Saharan Africa,Kenya,2507,109.28,35.84
627683532,2010-06-07,2010-06-24,Beverages,Online,Sub-Saharan Africa,Sao Tome and Principe,4360,47.45,31.79
477965629,2010-06-07,2010-06-24,Cosmetics,Offline,Asia,Vietnam,9506,437.2,263.33
787752616,2010-06-07,2010-06-21,Cosmetics,Online,Europe,Malta,2360,437.2,263.33
976710593,2010-06-07,2010-06-08,Baby Food,Offline,Sub-Saharan Africa,Mauritania,9224,255.28,159.42
126773917,2010-06-07,2010-07-12,Cereal,Online,Europe,Latvia,4074,205.7,117.11
997530972,2010-06-07,2010-06-26,Office Supplies,Online,Europe,Bosnia and Herzegovina,437,651.21,524.96
430066955,2010-06-07,2010-07-10,Cereal,Offline,Europe,Estonia,5224,205.7,117.11
987179791,2010-06-07,2010-06-30,Snacks,Online,Europe,Montenegro,7292,152.58,97.44
184905755,2010-06-07,2010-07-17,Fruits,Offline,Europe,Bosnia and Herzegovina,6577,9.33,6.92
396966779,2010-06-07,2010-06-26,Snacks,Offline,Sub-Saharan Africa,Democratic Republic of the Congo,146,152.58,97.44
922790038,2010-06-07,2010-06-26,Office Supplies,Online,Sub-Saharan Africa,Comoros,2934,651.21,524.96
112211453,2010-06-07,2010-06-21,Beverages,Offline,Sub-Saharan Africa,Djibouti,4718,47.45,31.79
930976569,2010-06-07,2010-06-23,Beverages,Offline,Sub-Saharan Africa,Liberia,5510,47.45,31.79
829275357,2010-06-07,2010-07-02,Personal Care,Offline,Central America and the Caribbean,Saint Lucia,9861,81.73,56.67
482176911,2010-06-07,2010-07-18,Clothes,Offline,Australia and Oceania,Marshall Islands,5718,109.28,35.84
174436557,2010-06-07,2010-06-25,Office Supplies,Offline,Sub-Saharan Africa,Burkina Faso,8508,651.21,524.96
174318540,2010-06-08,2010-07-22,Baby Food,Offline,Sub-Saharan Africa,Zimbabwe,3584,255.28,159.42
974545943,2010-06-08,2010-06-09,Baby Food,Offline,Asia,India,8656,255.28,159.42
531768167,2010-06-08,2010-07-02,Vegetables,Offline,Europe,Serbia,872,154.06,90.93
725055444,2010-06-08,2010-06-18,Cosmetics,Online,Europe,Monaco,8873,437.2,263.33
895475709,2010-06-08,2010-06-11,Baby Food,Offline,Sub-Saharan Africa,South Africa,17,255.28,159.42
725173461,2010-06-08,2010-07-13,Personal Care,Offline,Middle East and North Africa,Kuwait,3797,81.73,56.67
843483769,2010-06-08,2010-06-28,Household,Online,Asia,India,4446,668.27,502.54
205372083,2010-06-08,2010-07-11,Personal Care,Offline,Europe,Switzerland,3018,81.73,56.67
610720384,2010-06-08,2010-07-26,Baby Food,Offline,Sub-Saharan Africa,South Sudan,4588,255.28,159.42
276137769,2010-06-08,2010-06-17,Household,Offline,Sub-Saharan Africa,Mozambique,4157,668.27,502.54
411175191,2010-06-08,2010-06-22,Beverages,Online,Asia,Singapore,4731,47.45,31.79
494338691,2010-06-08,2010-06-19,Cosmetics,Offline,Europe,Bosnia and Herzegovina,4659,437.2,263.33
309355962,2010-06-08,2010-07-27,Fruits,Offline,Middle East and North Africa,Lebanon,4159,9.33,6.92
309473979,2010-06-08,2010-07-01,Personal Care,Online,Australia and Oceania,New Zealand,9082,81.73,56.67
951560914,2010-06-08,2010-07-12,Personal Care,Online,Sub-Saharan Africa,The Gambia,6875,81.73,56.67
905944907,2010-06-08,2010-07-03,Snacks,Online,Europe,Spain,8085,152.58,97.44
700141799,2010-06-08,2010-07-22,Meat,Online,Sub-Saharan Africa,Togo,6372,421.89,364.69
687625968,2010-06-08,2010-07-26,Baby Food,Online,Middle East and North Africa,Turkey,2659,255.28,159.42
521416985,2010-06-08,2010-07-06,Snacks,Online,Central America and the Caribbean,Honduras,7728,152.58,97.44
382050263,2010-06-08,2010-07-02,Personal Care,Offline,Sub-Saharan Africa,Guinea-Bissau,6018,81.73,56.67
259410655,2010-06-08,2010-07-18,Meat,Online,Europe,Iceland,4232,421.89,364.69
849741685,2010-06-08,2010-06-26,Beverages,Offline,Sub-Saharan Africa,Sao Tome and Principe,6303,47.45,31.79
775000751,2010-06-08,2010-06-26,Beverages,Online,Middle East and North Africa,Turkey,8799,47.45,31.79
962148129,2010-06-08,2010-07-09,Snacks,Online,Middle East and North Africa,Afghanistan,9867,152.58,97.44
789445197,2010-06-08,2010-06-21,Household,Offline,Middle East and North Africa,Bahrain,3232,668.27,502.54
941209733,2010-06-08,2010-07-16,Cereal,Online,Sub-Saharan Africa,Tanzania,3731,205.7,117.11
265668570,2010-06-08,2010-07-16,Snacks,Online,Middle East and North Africa,Kuwait,6089,152.58,97.44
885124528,2010-06-08,2010-06-14,Office Supplies,Online,Asia,Bhutan,6872,651.21,524.96
631540763,2010-06-08,2010-06-24,Office Supplies,Online,Europe,Hungary,5801,651.21,524.96
891264426,2010-06-09,2010-07-08,Vegetables,Offline,Asia,Malaysia,3804,154.06,90.93
722772777,2010-06-09,2010-07-15,Snacks,Online,Sub-Saharan Africa,Swaziland,3381,152.58,97.44
822545373,2010-06-09,2010-07-06,Snacks,Online,Sub-Saharan Africa,Guinea-Bissau,8309,152.58,97.44
560657060,2010-06-09,2010-06-23,Beverages,Offline,Europe,Belarus,9738,47.45,31.79
433806169,2010-06-09,2010-06-15,Cosmetics,Online,Asia,Nepal,1740,437.2,263.33
122208583,2010-06-09,2010-07-15,Vegetables,Online,Europe,Bulgaria,3090,154.06,90.93
787162530,2010-06-09,2010-07-18,Vegetables,Online,Central America and the Caribbean,Honduras,7740,154.06,90.93
857928216,2010-06-09,2010-06-24,Office Supplies,Offline,Australia and Oceania,Fiji,8879,651.21,524.96
566914975,2010-06-09,2010-06-21,Cosmetics,Offline,Asia,Taiwan,1594,437.2,263.33
190809619,2010-06-09,2010-06-22,Office Supplies,Online,Sub-Saharan Africa,Rwanda,3661,651.21,524.96
223909795,2010-06-09,2010-07-06,Personal Care,Online,Europe,Poland,8739,81.73,56.67
766460168,2010-06-09,2010-07-25,Fruits,Online,Sub-Saharan Africa,Swaziland,1451,9.33,6.92
818334090,2010-06-09,2010-06-12,Fruits,Offline,Australia and Oceania,Samoa ,2097,9.33,6.92
847577035,2010-06-09,2010-06-28,Beverages,Offline,Asia,Laos,5735,47.45,31.79
494102656,2010-06-09,2010-06-20,Office Supplies,Offline,Sub-Saharan Africa,Kenya,4811,651.21,524.96
972145259,2010-06-09,2010-06-11,Fruits,Online,Sub-Saharan Africa,Cote d'Ivoire,8240,9.33,6.92
329940307,2010-06-09,2010-06-25,Beverages,Online,Middle East and North Africa,Bahrain,5524,47.45,31.79
814358842,2010-06-09,2010-07-09,Vegetables,Offline,Sub-Saharan Africa,Cape Verde,5733,154.06,90.93
440182101,2010-06-09,2010-07-09,Snacks,Online,Sub-Saharan Africa,Burkina Faso,8520,152.58,97.44
383978879,2010-06-09,2010-07-02,Snacks,Offline,Asia,Indonesia,6738,152.58,97.44
550305879,2010-06-09,2010-06-27,Office Supplies,Online,Europe,Moldova ,6593,651.21,524.96
429830920,2010-06-09,2010-07-12,Vegetables,Offline,Sub-Saharan Africa,Mauritania,5376,154.06,90.93
747686421,2010-06-09,2010-06-11,Meat,Offline,Europe,Malta,5882,421.89,364.69
394330060,2010-06-09,2010-06-29,Office Supplies,Online,Sub-Saharan Africa,Tanzania,9882,651.21,524.96
419361722,2010-06-09,2010-06-20,Office Supplies,Offline,Middle East and North Africa,Jordan,7308,651.21,524.96
778975999,2010-06-09,2010-07-21,Clothes,Offline,North America,Greenland,5163,109.28,35.84
893311059,2010-06-09,2010-06-12,Baby Food,Offline,Asia,Myanmar,9449,255.28,159.42
400587975,2010-06-09,2010-06-27,Household,Online,Sub-Saharan Africa,Democratic Republic of the Congo,1739,668.27,502.54
309119927,2010-06-09,2010-07-28,Meat,Offline,Sub-Saharan Africa,Burkina Faso,4311,421.89,364.69
991037023,2010-06-09,2010-06-30,Office Supplies,Offline,Australia and Oceania,New Zealand,8733,651.21,524.96
147004210,2010-06-09,2010-07-06,Personal Care,Online,Asia,Mongolia,667,81.73,56.67
546094596,2010-06-09,2010-07-24,Clothes,Online,Central America and the Caribbean,Nicaragua,381,109.28,35.84
618788897,2010-06-09,2010-06-29,Cosmetics,Online,Middle East and North Africa,Lebanon,2240,437.2,263.33
311284577,2010-06-09,2010-07-27,Meat,Offline,Europe,Poland,4879,421.89,364.69
363158500,2010-06-09,2010-06-14,Meat,Online,North America,Mexico,5525,421.89,364.69
230285727,2010-06-09,2010-07-29,Fruits,Online,Asia,Japan,5519,9.33,6.92
855763566,2010-06-09,2010-06-25,Office Supplies,Offline,Middle East and North Africa,Algeria,8311,651.21,524.96
155426776,2010-06-09,2010-07-04,Snacks,Online,Sub-Saharan Africa,Cameroon,3092,152.58,97.44
685107266,2010-06-10,2010-07-03,Beverages,Online,Middle East and North Africa,Jordan,7320,47.45,31.79
294439446,2010-06-10,2010-06-13,Baby Food,Offline,Middle East and North Africa,Tunisia ,30,255.28,159.42
859738814,2010-06-10,2010-07-20,Vegetables,Online,Europe,Moldova ,4675,154.06,90.93
489891374,2010-06-10,2010-07-18,Snacks,Offline,Australia and Oceania,Solomon Islands,8599,152.58,97.44
926293218,2010-06-10,2010-07-23,Clothes,Online,Australia and Oceania,Marshall Islands,9602,109.28,35.84
550069844,2010-06-10,2010-06-28,Household,Offline,Sub-Saharan Africa,Zambia,6746,668.27,502.54
512758386,2010-06-10,2010-07-10,Snacks,Online,Europe,Slovakia,5456,152.58,97.44
263149869,2010-06-10,2010-06-23,Household,Offline,Asia,Turkmenistan,749,668.27,502.54
493866622,2010-06-10,2010-06-21,Household,Online,Middle East and North Africa,United Arab Emirates,4963,668.27,502.54
385907495,2010-06-10,2010-07-03,Cosmetics,Online,Europe,Belarus,7458,437.2,263.33
205018031,2010-06-10,2010-06-18,Office Supplies,Online,Middle East and North Africa,Pakistan,8246,651.21,524.96
348478019,2010-06-10,2010-06-20,Beverages,Online,Asia,Taiwan,1245,47.45,31.79
951324880,2010-06-10,2010-07-14,Snacks,Offline,Middle East and North Africa,Saudi Arabia,7027,152.58,97.44
292274796,2010-06-10,2010-06-13,Baby Food,Offline,Europe,Romania,9462,255.28,159.42
121854531,2010-06-10,2010-06-20,Cosmetics,Offline,Asia,India,8319,437.2,263.33
627093446,2010-06-10,2010-07-23,Baby Food,Offline,Asia,Kazakhstan,9741,255.28,159.42
300579345,2010-06-10,2010-07-06,Snacks,Offline,Europe,Bulgaria,6962,152.58,97.44
597850501,2010-06-10,2010-07-07,Vegetables,Online,Australia and Oceania,Federated States of Micronesia,6104,154.06,90.93
581241405,2010-06-10,2010-07-13,Personal Care,Offline,Middle East and North Africa,United Arab Emirates,1103,81.73,56.67
483633458,2010-06-10,2010-07-20,Personal Care,Offline,Middle East and North Africa,Azerbaijan,6743,81.73,56.67
512640368,2010-06-10,2010-06-15,Meat,Offline,Sub-Saharan Africa,Djibouti,532,421.89,364.69
639373242,2010-06-10,2010-07-18,Snacks,Online,Middle East and North Africa,Egypt,3606,152.58,97.44
180104386,2010-06-10,2010-07-22,Clothes,Online,Sub-Saharan Africa,Cape Verde,5745,109.28,35.84
531414115,2010-06-10,2010-07-30,Fruits,Online,Middle East and North Africa,Lebanon,6101,9.33,6.92
986589705,2010-06-10,2010-07-28,Baby Food,Offline,Central America and the Caribbean,Nicaragua,2673,255.28,159.42
984543073,2010-06-10,2010-07-03,Office Supplies,Offline,Central America and the Caribbean,Haiti,7029,651.21,524.96
751779687,2010-06-10,2010-06-10,Clothes,Online,Europe,Portugal,7170,109.28,35.84
431523501,2010-06-10,2010-07-12,Snacks,Online,Central America and the Caribbean,Antigua and Barbuda ,6248,152.58,97.44
843247735,2010-06-10,2010-06-30,Beverages,Offline,Europe,Sweden,4598,47.45,31.79
132205712,2010-06-10,2010-06-17,Clothes,Online,Sub-Saharan Africa,Tanzania,1463,109.28,35.84
543811929,2010-06-10,2010-06-30,Office Supplies,Online,Asia,Mongolia,4889,651.21,524.96
142792928,2010-06-10,2010-06-13,Baby Food,Online,Europe,Andorra,4455,255.28,159.42
722654759,2010-06-10,2010-06-20,Office Supplies,Online,Asia,Thailand,8457,651.21,524.96
967933976,2010-06-10,2010-07-09,Personal Care,Online,Australia and Oceania,Australia,2028,81.73,56.67
217533862,2010-06-10,2010-06-13,Baby Food,Online,Sub-Saharan Africa,South Africa,1959,255.28,159.42
369298398,2010-06-10,2010-07-08,Vegetables,Offline,Central America and the Caribbean,Grenada,2457,154.06,90.93
562467658,2010-06-10,2010-07-19,Snacks,Online,Sub-Saharan Africa,Liberia,5534,152.58,97.44
552234494,2010-06-10,2010-06-27,Household,Offline,Sub-Saharan Africa,Cameroon,7314,668.27,502.54
184197652,2010-06-10,2010-07-20,Cereal,Offline,Sub-Saharan Africa,Equatorial Guinea,7033,205.7,117.11
953253495,2010-06-10,2010-07-14,Cereal,Offline,Europe,Slovenia,7747,205.7,117.11
762130868,2010-06-10,2010-07-28,Fruits,Online,Europe,Czech Republic,315,9.33,6.92
381696212,2010-06-10,2010-07-29,Meat,Offline,Europe,Slovakia,1246,421.89,364.69
309001910,2010-06-10,2010-07-03,Cosmetics,Offline,Sub-Saharan Africa,Zimbabwe,9387,437.2,263.33
516615617,2010-06-11,2010-07-10,Vegetables,Offline,Asia,Bhutan,6896,154.06,90.93
229695641,2010-06-11,2010-07-05,Office Supplies,Online,Middle East and North Africa,Saudi Arabia,900,651.21,524.96
117643249,2010-06-11,2010-07-18,Personal Care,Offline,Middle East and North Africa,Pakistan,2106,81.73,56.67
254727303,2010-06-11,2010-06-27,Office Supplies,Offline,Europe,Vatican City,8325,651.21,524.96
373155629,2010-06-11,2010-07-08,Snacks,Online,Asia,Tajikistan,3898,152.58,97.44
404445207,2010-06-11,2010-06-27,Cosmetics,Offline,Middle East and North Africa,Somalia,3179,437.2,263.33
175657069,2010-06-11,2010-06-28,Office Supplies,Offline,Europe,Hungary,9685,651.21,524.96
805464208,2010-06-11,2010-07-14,Personal Care,Online,Asia,Kazakhstan,3613,81.73,56.67
452225863,2010-06-11,2010-07-06,Snacks,Online,Europe,Andorra,2537,152.58,97.44
196477448,2010-06-11,2010-07-17,Snacks,Online,Sub-Saharan Africa,Seychelles ,898,152.58,97.44
121736514,2010-06-11,2010-07-17,Snacks,Offline,Middle East and North Africa,Yemen,3395,152.58,97.44
514450967,2010-06-11,2010-07-11,Vegetables,Offline,Middle East and North Africa,Qatar,6328,154.06,90.93
493748605,2010-06-11,2010-07-18,Vegetables,Online,Europe,Spain,39,154.06,90.93
965533292,2010-06-11,2010-07-10,Snacks,Online,Central America and the Caribbean,Honduras,1612,152.58,97.44
317070424,2010-06-11,2010-07-27,Fruits,Online,Middle East and North Africa,Saudi Arabia,7039,9.33,6.92
826284587,2010-06-11,2010-06-11,Baby Food,Offline,North America,Canada,4826,255.28,159.42
736863172,2010-06-11,2010-06-16,Meat,Online,Europe,Switzerland,3042,421.89,364.69
